Species,Age,Sex,AIV,Site,Latitude,Longitude,Year,Temperature,Population_Density
ABDU,HY,M,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,M,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,M,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,M,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,F,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,F,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,F,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,M,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
ABDU,HY,M,0,Daley Creek (Mary's Point),45.73232,-64.68075,2010,17.47857143,1.246741374
BWTE,HY,M,1,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,AHY,M,1,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,HY,F,0,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,HY,F,0,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,HY,F,0,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,AHY,F,0,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,AHY,F,0,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,AHY,F,0,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,HY,M,0,Percy,44.233333,-77.733333,2010,21.07857143,1.095677905
BWTE,HY,M,0,Osler Marsh,44.116667,-78.933333,2010,20.47142857,1.095677905
BWTE,AHY,F,0,Osler Marsh,44.116667,-78.933333,2010,20.47142857,1.095677905
BWTE,AHY,F,0,Osler Marsh,44.116667,-78.933333,2010,20.47142857,1.095677905
BWTE,AHY,F,0,Osler Marsh,44.116667,-78.933333,2010,20.47142857,1.095677905
BWTE,HY,F,0,Bellows Bay,45.783333,-76.9,2010,19.55,2.59343307
BWTE,HY,M,0,Two Rivers,45.67587,-64.70654,2010,17.55714286,1.246741374
BWTE,HY,M,0,Two Rivers,45.67587,-64.70654,2010,17.55714286,1.246741374
BWTE,AHY,M,0,Two Rivers,45.67587,-64.70654,2010,17.55714286,1.246741374
BWTE,HY,M,0,Two Rivers,45.67587,-64.70654,2010,17.55714286,1.246741374
BWTE,AHY,F,0,Two Rivers,45.67587,-64.70654,2010,17.55714286,1.246741374
BWTE,HY,F,0,Two Rivers,45.67587,-64.70654,2010,17.55714286,1.246741374
BWTE,AHY,F,0,Two Rivers,45.67587,-64.70654,2010,17.55714286,1.246741374
ABDU,HY,M,0,Allisary,46.34486,-62.86684,2010,18.3,2.467256637
BWTE,HY,M,0,Germantown,45.70518,-64.76981,2010,17.55714286,1.246741374
BWTE,HY,F,1,Calhoun,45.71915,-64.75136,2010,17.55714286,1.246741374
BWTE,HY,M,0,Calhoun,45.71915,-64.75136,2010,17.55714286,1.246741374
BWTE,AHY,M,0,Calhoun,45.71915,-64.75136,2010,17.55714286,1.246741374
BWTE,HY,M,0,Calhoun,45.71915,-64.75136,2010,17.55714286,1.246741374
ABDU,HY,M,0,Allisary,46.36889,-62.85306,2010,18.3,2.467256637
ABDU,HY,F,0,Allisary,46.36889,-62.85306,2010,18.3,2.467256637
ABDU,HY,F,0,Allisary,46.36889,-62.85306,2010,18.3,2.467256637
ABDU,HY,F,0,Allisary,46.36889,-62.85306,2010,18.3,2.467256637
ABDU,AHY,F,0,Allisary,46.36889,-62.85306,2010,18.3,2.467256637
BWTE,HY,F,0,Hilliardton Marsh,47.75,-79.7,2010,17.35384615,1.303021177
BWTE,AHY,F,1,Hilliardton Marsh,47.75,-79.7,2010,17.35384615,1.303021177
BWTE,HY,M,0,Hilliardton Marsh,47.75,-79.7,2010,17.35384615,1.303021177
BWTE,HY,F,0,Hilliardton Marsh,47.75,-79.7,2010,17.35384615,1.303021177
BWTE,HY,F,1,Ghost,48.6,-79.916667,2010,16.61428571,1.038545046
BWTE,HY,F,1,Ghost,48.6,-79.916667,2010,16.61428571,1.038545046
BWTE,HY,F,1,Ghost,48.6,-79.916667,2010,16.61428571,1.038545046
BWTE,HY,M,1,Ghost,48.6,-79.916667,2010,16.61428571,1.038545046
BWTE,HY,M,1,Ghost,48.6,-79.916667,2010,16.61428571,1.038545046
BWTE,AHY,M,1,Ghost,48.6,-79.916667,2010,16.61428571,1.038545046
BWTE,HY,F,1,Ghost,48.6,-79.916667,2010,16.61428571,1.038545046
BWTE,HY,F,0,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,F,1,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,F,0,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,F,0,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,F,0,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,M,0,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,M,0,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,M,0,Whitefish River,48.333333,-80.983333,2010,17.17142857,1.303021177
BWTE,HY,M,0,Dundonald,48.683333,-80.866667,2010,17.85,1.303021177
BWTE,HY,F,0,Dundonald,48.683333,-80.866667,2010,17.85,1.303021177
BWTE,HY,F,0,Dundonald,48.683333,-80.866667,2010,17.85,1.303021177
BWTE,HY,F,0,Cass's,46.39187,-63.22985,2010,19.17857143,2.467256637
BWTE,HY,F,0,Cass's,46.39187,-63.22985,2010,19.17857143,2.467256637
BWTE,HY,M,1,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.17857143,2.467256637
BWTE,HY,F,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,AHY,F,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,HY,M,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,HY,M,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,HY,M,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,HY,M,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,HY,M,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,HY,F,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,AHY,M,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
AGWT,AHY,M,1,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
AGWT,AHY,M,1,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
AGWT,HY,F,1,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
AGWT,AHY,F,0,Allisary,46.34486,-62.86684,2010,18.97142857,2.467256637
BWTE,AHY,F,0,Marshfield,46.28846,-63.07914,2010,19.53571429,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.53571429,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.53571429,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.53571429,2.467256637
BWTE,AHY,F,0,Cass's,46.39187,-63.22985,2010,19.49285714,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,AHY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,AHY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,F,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,0,Cass's,46.38903,-63.12896,2010,19.49285714,2.467256637
BWTE,HY,M,1,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,AHY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,AHY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,M,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,AHY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,M,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,F,0,Marshfield,46.28846,-63.07914,2010,19.82857143,2.467256637
BWTE,HY,F,0,Long Point Provincial Park,42.585223,-80.427303,2010,22.03571429,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.585223,-80.427303,2010,22.03571429,1.095677905
BWTE,HY,M,1,Hay Creek,49.05,-83.083333,2010,17.55714286,1.303021177
BWTE,HY,M,0,Hay Creek,49.05,-83.083333,2010,17.55714286,1.303021177
BWTE,HY,M,0,Hay Creek,49.05,-83.083333,2010,17.55714286,1.303021177
BWTE,HY,F,0,Hay Creek,49.05,-83.083333,2010,17.55714286,1.303021177
BWTE,HY,F,0,Hay Creek,49.05,-83.083333,2010,17.55714286,1.303021177
BWTE,HY,F,0,Hay Creek,49.05,-83.083333,2010,17.55714286,1.303021177
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.64285714,1.095677905
BWTE,AHY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.77142857,1.095677905
BWTE,HY,M,1,Ghost,48.6,-79.916667,2010,17.54285714,1.038545046
BWTE,AHY,F,0,Ghost,48.6,-79.916667,2010,17.54285714,1.038545046
BWTE,HY,F,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
MALL,HY,M,1,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
MALL,AHY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,1,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,1,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,HY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,AHY,F,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,AHY,M,0,Eddy Road,45.847898,-64.234302,2010,19.69285714,1.190462301
BWTE,AHY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,AHY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.45,1.095677905
BWTE,HY,M,0,Hilliardton Marsh,47.75,-79.7,2010,14,1.303021177
BWTE,HY,M,0,Hilliardton Marsh,47.75,-79.7,2010,14,1.303021177
BWTE,HY,M,0,Hilliardton Marsh,47.75,-79.7,2010,14,1.303021177
BWTE,HY,M,0,Hilliardton Marsh,47.75,-79.7,2010,14,1.303021177
BWTE,HY,F,0,Hilliardton Marsh,47.75,-79.7,2010,14,1.303021177
BWTE,HY,F,0,Hilliardton Marsh,47.75,-79.7,2010,14,1.303021177
BWTE,HY,F,0,Hilliardton Marsh,47.75,-79.7,2010,14,1.303021177
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,AHY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,21.2,1.095677905
BWTE,HY,F,1,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,M,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,M,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,F,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,M,0,Fish Bay,46.116667,-79.55,2010,17.74285714,2.59343307
BWTE,HY,M,1,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,AHY,F,1,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,F,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Long Point Provincial Park,42.581684,-80.385718,2010,20.93571429,1.095677905
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,F,1,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
MALL,HY,F,1,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
MALL,AHY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
MALL,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
MALL,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,AHY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,AHY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
BWTE,HY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
AGWT,AHY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
AGWT,AHY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
AGWT,AHY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
AGWT,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,1,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,F,1,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,F,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
ABDU,HY,M,0,Belle Isle,44.79156,-65.39296,2010,19.77142857,1.190462301
